Marca temporal,1. Utiliza habitualmente la página web de ATM,2. Le resultó simple la creación de su cuenta en Mis Trámites,3. Le resulta comprensible la sección de Mis Trámites,4. El trámite que realizó dentro de Mis Trámites fue resuelto de forma:,5. La información brindada por la página web de ATM es:,6. El boleto para pagar el año 2021 lo obtiene por:,Agregue aquí su sugerencia
11/8/2021 11:30:03,SI,SI,SI,Poco satisfactoria,Buena,Recepción por correo electrónico,La digitalizacion en este caso es mas lenta que cuando lo haciamos presencial
11/8/2021 11:47:56,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
11/8/2021 11:52:59,SI,NO,NO,Poco satisfactoria,Regular,NUNCA ME LLEGÓ,SIMPLIFIQUEN LAS OPCIONES DE MODO QUE SEAN ENTENDIBLES PARA TODOS
11/8/2021 12:34:34,SI,SI,NO,Satisfactoria,Regular,Descarga de la página web de ATM,
11/8/2021 12:39:25,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
11/8/2021 14:05:22,NO,NO,NO,Poco satisfactoria,Mala,Entrega en su domicilio real,No obtuve nada de ayuda ni informacion sobre le trámite exacto que necesito hacer.
11/8/2021 15:22:23,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,Entiendo que para ciertos trámites por ejemplo liquidación de tasa de justicia hay un excesivo rigor formal que trae aparejado un dispendio procedimental y a veces judicial innecesario
11/8/2021 15:53:41,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
11/8/2021 17:38:15,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
11/8/2021 17:44:22,SI,SI,SI,Satisfactoria,Muy Buena,Recepción por correo electrónico,ES MEDIO COMPLICADO EL ALTA DE LA CLAVE EN EL SISTEMA WEB. HABRIA QUE SIMPLIFICARLO. EL RESTO ESTA TODO OK. GRACIAS
11/8/2021 19:06:04,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
11/8/2021 20:09:29,SI,NO,NO,Poco satisfactoria,Mala,Descarga de la página web de ATM,Seria muy bueno que la pagina este actualizada en cuanto a CÓMO DEBEN HACERSE LOS TRAMITES. NOTICIAS Y NOVEDADES ACTUALIZADAS. En la parte de Mis Tramites seria muy bueno que las consultas se agilicen de manera dinámica y eficiente. Y sobre todo que cambien la presentación y el diseño al sitio porque uno se pierde con tantas secciones y procedimientos.
11/8/2021 20:31:28,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
11/8/2021 21:07:40,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
11/8/2021 23:16:24,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
12/8/2021 1:03:12,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
12/8/2021 8:48:59,NO,SI,NO,Satisfactoria,Buena,Descarga de la página web de ATM,Que usen un vocabulario más amigable con quienes no pertenecemos al campo de la contabilidad
12/8/2021 8:56:42,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,
12/8/2021 9:30:04,SI,SI,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,Más capacitación al personal.
12/8/2021 9:57:33,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
12/8/2021 10:23:30,NO,NO,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
12/8/2021 10:42:49,SI,SI,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,
12/8/2021 11:03:40,SI,SI,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,no resuelvan los expedientes electrónicos en los tiempos que le ponen a los contribuyentes en cumplimentar la documentación 
12/8/2021 11:15:47,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,
12/8/2021 12:17:27,SI,SI,SI,Poco satisfactoria,Buena,Entrega en su domicilio real,
12/8/2021 12:27:04,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,"SUGIERO. QUE LA ATENCION TELEFONICA SEA MAS EFICIENTE (MAS DE 15MM DE ESPERA )CON UN MENSAJE AGOTADOR PARA LOS OIDOS. Y SERIA UTIL PODER RECIBIR AYUDA POR MSJ WHATSAPP (EN OTRAS PROVINCIAS ES MUY UTIL Y DINAMICO LAS SOLUCIONES A SIMPLES CONSULTAS. ) DESDE YA A LA ESPERA DE ALGUNA MEJORA LOS SALUDO. ""ESTUDIO CONTABLE"". "
12/8/2021 12:40:41,SI,SI,SI,Satisfactoria,Muy Buena,página AFIP,
12/8/2021 12:45:56,NO,NO,NO,Nada satisfactoria,Regular,Entrega en su domicilio real,
12/8/2021 13:00:49,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
12/8/2021 15:55:14,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
12/8/2021 15:56:00,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
12/8/2021 16:23:59,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
12/8/2021 18:42:27,NO,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,Me tuvieron que informar el tema de realizar una consulta para poder realizar el cambio de domicilio fiscal 
12/8/2021 19:00:22,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
12/8/2021 19:18:49,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,
12/8/2021 20:11:58,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
12/8/2021 20:18:45,SI,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,
13/8/2021 9:25:27,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,"el cambio de titularidad de inmuebles seria mejor no comenzar expediente en atm, seria mejor agilizar en forma online, por la pandemia y por el tiempo que eso implica.- gracias"
13/8/2021 9:32:52,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
13/8/2021 9:44:31,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,
13/8/2021 9:55:48,NO,SI,SI,Muy satisfactoria,Muy Buena,Entrega en su domicilio real,
13/8/2021 11:16:57,SI,NO,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,
13/8/2021 11:17:15,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,
13/8/2021 11:33:23,SI,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,por lo general tiene un tiempo de respuesta de tramite muy lento. Sugeriria que se resuelvan con mayor celeridad. 
13/8/2021 13:09:56,NO,NO,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,
13/8/2021 13:23:48,SI,SI,SI,Poco satisfactoria,Buena,Recepción por correo electrónico,mayor claridad en el proceso para subir contratos para sellar. Y dar opciones claras sobre quien puede recibir los comprobantes 
13/8/2021 16:58:49,NO,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
13/8/2021 18:30:11,SI,NO,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,"Que sean más claros en los pasos para realizar los tramites, espero que me resuelvan el reclamo que hago pagué sin querer  dos cuotas iguales, pido que me la acrediten a la 4 cuota, pero ese fue el único modo de hacerlo🤷‍♀️🤷‍♀️"
14/8/2021 11:32:50,SI,SI,NO,Satisfactoria,Regular,Entrega en su domicilio real,DBERIAN SER MAS AGILES
14/8/2021 11:48:10,SI,SI,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,"EL PROBLEMA DE ATM SON LOS EMPLEADOS Y SU LENTITUD PARA RESPONDER LOS EXPEDIENTES ELECTRONICOS, SOBRE TODO DE SELLOS"
14/8/2021 20:42:12,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
15/8/2021 20:25:44,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,
15/8/2021 20:39:16,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,"Todas las veces, se ha demorado mucho tiempo la resolución de trámite. Ejempo el último lo presenté en abril y lo resolvieron 3 meses después, cuando personalmente o presencialmente  tardaban 1 mes"
15/8/2021 20:53:03,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
15/8/2021 23:45:46,SI,SI,NO,Nada satisfactoria,Buena,No los obtengo porque figuro en 2 CUIT y es el trámite que estoy intentando realizar hace un mes,
16/8/2021 11:45:29,SI,SI,NO,Satisfactoria,Buena,"No obstante estar adherido a boleta electrónica nunca recibo la misma, los pagos los realizo por banca electrónica ",
16/8/2021 13:43:51,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,
16/8/2021 19:53:03,SI,SI,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,"En Catastro se ralentiza demasiado la tramitación y a veces no contestan los correos con pedidos de información, deben mejorar la atención."
16/8/2021 19:58:49,SI,SI,SI,Satisfactoria,Muy Buena,no utilizo la pag de ATM para descarga de boletos. La utilizo para trabajar,Mayor celeridad en la respuesta de los oficios judiciales
16/8/2021 22:01:43,NO,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,Comunicacion muy buena y amigable
16/8/2021 22:59:36,SI,SI,SI,Satisfactoria,Muy Buena,NO PAGO INMOBILIARIO,
17/8/2021 9:43:37,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,"mayor rapidez en la resolucion de los tramites on line. A veces figuranen proceso y estan resuletos . hay casos que nunca se resuelven, y no es posible ni visulizar respuesta ni poder contactar a alguien que la brinde. Atte contadora Pereya"
17/8/2021 10:43:24,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
17/8/2021 11:09:01,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,
17/8/2021 13:15:00,NO,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
17/8/2021 14:01:58,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
17/8/2021 14:05:28,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
17/8/2021 15:30:35,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,
17/8/2021 17:00:56,SI,SI,SI,Nada satisfactoria,Regular,Descarga de la página web de ATM,"Deben facilitar los pagos de los planes de pago, si una cuota se vence debería ser más sencillo renovarla o poder pagarla. Deben reolver sus errores, si imprimen por triplicado las cuotas de un plan y el contribuyente paga dos veces una cuota por un error que cometen ustedes no puede ser que lo obliguen a generar trámites para resolverlo. 
Se quejan de la poca recaudación que tienen pero no hacen grandes esfuerzos para facilitar los pagos. "
17/8/2021 17:41:59,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
17/8/2021 18:09:15,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
17/8/2021 18:10:21,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
17/8/2021 22:19:52,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
18/8/2021 8:30:08,SI,SI,SI,Poco satisfactoria,Muy Buena,Descarga de la página web de ATM,
18/8/2021 8:31:50,NO,NO,NO,Satisfactoria,Buena,Entrega en su domicilio real,
18/8/2021 8:33:22,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
18/8/2021 9:56:37,SI,SI,SI,Satisfactoria,Buena,Entrega en su domicilio real,
18/8/2021 10:11:34,NO,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,hace falta un asistente virtual para poder hacer consultas especificas durante la carga de los datos
18/8/2021 10:24:14,SI,NO,SI,Satisfactoria,Buena,Descarga de la página web de ATM,"otra forma de crear la cuenta por primera vez , que no sea con el ticket. Y un caclulador de intereses directo para pagara patente o inmobiliario con intereeses "
18/8/2021 10:25:27,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,mayo celeridad en los tramites de expedientes electrónicos 
18/8/2021 10:39:21,NO,SI,SI,Nada satisfactoria,Buena,Descarga de la página web de ATM,"Mayor dinámica para poder saldar dudas, no tener que esperar tanto para recibir una respuesta simple"
18/8/2021 10:49:24,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,c
18/8/2021 11:15:23,SI,SI,NO,Satisfactoria,Buena,Descarga de la página web de ATM,"los títulos que orientan al tte no son claros, ej  en ALta de ttes, deberían incluir dentro de cada impuesto (automotor o inmob) las opciones de ttes disponibles, ej bajas x transferencia, por cambio de radicación etc. El título ttes remotos, tte varios, cuando antes están las opciones para ingresar a automotor o inmuebles, confunde, no queda claro donde hay que ingresar. Creo que se puede mejorar muchisimo y hacerlo mucho mas intuitivo y ordenado."
18/8/2021 12:19:38,SI,SI,SI,Muy satisfactoria,Muy Buena,Entrega en su domicilio real,Puse que lo resolvieron satisfactoriamente pero  recien hago la consulta
18/8/2021 12:40:30,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,.
18/8/2021 12:50:45,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
18/8/2021 14:24:15,SI,SI,NO,Satisfactoria,Buena,Descarga de la página web de ATM,
18/8/2021 15:02:30,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
18/8/2021 16:14:09,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
18/8/2021 16:25:48,SI,SI,SI,Satisfactoria,Buena,"no aplica esta pregunta, es una multa de Defensa Consumidr",El trámite es muy bueno. Solo les sugiero mejorar las gráficas de las ventanas que son poco intuitivas y cuesta verlas.
18/8/2021 16:47:55,SI,SI,SI,Nada satisfactoria,Muy Buena,Descarga de la página web de ATM,
18/8/2021 17:15:38,SI,SI,NO,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
18/8/2021 17:49:26,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
18/8/2021 19:23:07,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/8/2021 8:12:54,SI,SI,NO,Satisfactoria,Buena,Descarga de la página web de ATM,
19/8/2021 8:43:41,NO,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/8/2021 10:27:43,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/8/2021 10:31:45,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/8/2021 10:54:17,SI,SI,SI,Satisfactoria,,Descarga de la página web de ATM,ESTOY ESPERANDO RESPUESTA DE TRAMITE INICIADO. LUEGO DE ESO ME GUSTARIA RESPONDER LA ENCUESTA. 
19/8/2021 11:13:34,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
19/8/2021 11:29:50,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/8/2021 12:12:50,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/8/2021 14:14:25,NO,NO,NO,Nada satisfactoria,Regular,Entrega en su domicilio real,
19/8/2021 16:06:26,NO,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,"soy nuevo en Mendoza , resuelven los problema  "
19/8/2021 17:39:14,NO,NO,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,Hay inconvenientes que son necesarioa con asistencia. Seria genial una persona con la cual resolver el problema en el momento y que no sea tan complicado sacar dudas.
19/8/2021 17:39:49,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
19/8/2021 17:52:37,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,
19/8/2021 18:54:55,SI,SI,SI,Poco satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/8/2021 19:38:00,SI,SI,SI,Satisfactoria,Buena,DEBITO AUTOMATICO,
19/8/2021 19:53:26,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/8/2021 20:57:08,NO,SI,SI,Satisfactoria,Regular,Entrega en su domicilio real,es muy lenta la pagina podría mejorarse eso
20/8/2021 10:17:07,SI,SI,NO,Nada satisfactoria,Regular,Entrega en su domicilio real,
20/8/2021 10:29:30,SI,SI,NO,Poco satisfactoria,Regular,No me ha llegado nada ni físicamente ni electronica. solo que tengo dos notificaciones por email,Ser más específicos a que corresponde la deuda (en mi caso Dice IB y supongo que es ingresos brutos pero no estoy segura) Se me complica saber a que se refiere en el listado
20/8/2021 10:43:06,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
20/8/2021 11:53:53,NO,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,deberia ser mas rapida la atencion via web sobre todo cuando se quiere pagar por CBU deberia ser inmediato 
20/8/2021 12:21:22,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
20/8/2021 13:07:30,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,"no entendi como liquidar tasa de justicia , como hay una resolucion me fui a la seccion de Oficios judiciales, espero que este ok . gracias "
20/8/2021 13:08:44,NO,NO,NO,Nada satisfactoria,Mala,No tengo idea que es,Tengo una deuda que no se de que es... sin pasa pasa 
20/8/2021 15:39:04,SI,NO,NO,Poco satisfactoria,Muy Buena,Descarga de la página web de ATM,...
20/8/2021 15:58:20,NO,SI,SI,Poco satisfactoria,Buena,SELLO PARA ALQUILER DE VIVIENDA,
20/8/2021 16:01:18,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
20/8/2021 17:19:57,NO,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
20/8/2021 20:32:36,SI,SI,SI,Satisfactoria,Regular,Descarga de la página web de ATM,
20/8/2021 22:17:21,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,
20/8/2021 22:29:22,NO,SI,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,Si se puede mejorar para ser mas facil 
21/8/2021 17:39:00,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
21/8/2021 20:03:33,SI,NO,NO,Muy satisfactoria,Buena,Descarga de la página web de ATM,"Que todos los boletos de pago de automotores, inmobiliario e IIBB se envíen directamente al mail"
22/8/2021 9:53:10,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,Es muy práctico
22/8/2021 12:03:40,SI,SI,SI,Satisfactoria,Regular,Descarga de la página web de ATM,
23/8/2021 9:30:46,SI,NO,NO,Nada satisfactoria,Regular,Descarga de la página web de ATM,los expedientes tardan mucho en resolverse. el expediente que inicie el 15/7/21 aun no lo resuelven EE 46410-2021
23/8/2021 9:52:01,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
23/8/2021 9:59:11,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
23/8/2021 10:18:29,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
23/8/2021 10:25:54,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,"TODAVÍA NO ME LO RESUELVEN, LA ENCUESTA DEBERÍA ADJUNTARSE CUANDO SE NOTIFIQUE LA RESOLUCIÓN"
23/8/2021 10:26:17,SI,SI,SI,Satisfactoria,Regular,Descarga de la página web de ATM,
23/8/2021 10:40:35,SI,NO,NO,Nada satisfactoria,Regular,Recepción por correo electrónico,"Es imposible entender la logica de v/pagina web. Por ejemplo: donde debo acceder para cancelar una cuota pendiente, que me informan por tramite ""on line"" a mi mail????. Entro a la web y no tengo la posibilidad de pagar la deuda mencionada, salvo que saque en Plan de Pago."
23/8/2021 10:42:23,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
23/8/2021 10:44:27,SI,SI,NO,Satisfactoria,Buena,Entrega en su domicilio real,Me gustaría que sea más rapido
23/8/2021 10:48:01,SI,SI,NO,Nada satisfactoria,Buena,Descarga de la página web de ATM,"Mi sugerencia es sobre la sección Mis trámites, no es muy sencilla para poder realizar los trámites, debería ser menos enredada los pasos a seguir, más teniendo en cuenta que si para mi resulta a veces dificil terminar un trámite, que estoy permanentemente , lo que es para una persona que nunca ingresó a la página.-
Desde ya muchas gracias por darnos esta posibilidad de poder exponer nuestra inquuietud"
23/8/2021 12:02:15,NO,NO,NO,Poco satisfactoria,Regular,Entrega en su domicilio real,
23/8/2021 12:05:01,SI,SI,SI,Satisfactoria,Buena,no lo utilizamos,
23/8/2021 12:20:30,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,los trámites online demoran mucho tiempo . y algunos no los finalizan y quedan siempre en bandeja de entradas . lo mismo con la Tasa de Justicia. Seria bueno borrar los pendientes. 
23/8/2021 13:04:07,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
23/8/2021 13:22:31,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,
