ID,Edad,Experiencia,Ingresos,Codigo Postal,Familiares,Promedio Gastos,Educacion,Hipotecas,Prestamos,Activos Financieros,Online,Tarjeta
4372,64,39,130000,90024,4,0.60,Graduado,0,No,No,Si,No
4373,34,10,410000,91765,1,2.40,Graduado,0,No,No,No,No
4374,30,6,1390000,94501,1,4.30,No graduado,0,No,No,Si,No
4375,39,15,620000,93955,3,2.33,No graduado,131,No,No,Si,Si
4376,34,10,510000,90032,3,2.00,No graduado,130,No,No,No,No
4377,40,15,710000,93950,3,3.00,No graduado,272,No,No,Si,No
4378,33,8,1450000,92507,1,2.70,Profesional,0,Si,No,Si,No
4379,38,12,450000,91768,4,1.20,Graduado,138,No,No,Si,No
4380,42,17,530000,93023,4,1.90,Profesional,0,No,No,Si,No
4381,37,13,640000,94105,1,1.50,Profesional,0,No,No,Si,No
4382,33,8,390000,94542,4,0.80,No graduado,0,No,No,Si,No
4383,60,34,380000,92182,3,2.20,Profesional,0,No,Si,No,No
4384,28,4,850000,94709,3,2.50,No graduado,0,No,No,Si,No
4385,45,20,610000,92717,3,2.70,Graduado,0,No,No,No,Si
4386,56,32,230000,94610,1,1.20,Profesional,127,No,No,Si,Si
4387,53,27,1220000,94305,1,2.40,No graduado,330,No,No,No,No
4388,37,12,720000,91380,4,0.70,Profesional,0,No,No,No,No
4389,47,21,1230000,90840,1,7.30,No graduado,0,No,No,No,No
4390,58,32,400000,90057,1,1.60,No graduado,0,No,Si,Si,Si
4391,52,26,620000,95134,4,2.80,Graduado,0,No,No,Si,No
4392,46,22,1130000,94105,2,3.30,No graduado,0,No,No,No,Si
4393,52,27,810000,92634,4,3.80,Graduado,0,No,No,No,No
4394,24,0,590000,95521,4,1.60,No graduado,0,No,No,No,No
4395,57,31,250000,94523,2,0.70,Graduado,103,No,No,No,No
4396,66,41,250000,94720,4,0.60,Graduado,0,No,No,Si,Si
4397,30,5,140000,95014,4,0.50,Profesional,0,No,No,Si,No
4398,48,23,190000,90058,1,0.10,No graduado,0,No,No,Si,No
4399,63,37,610000,91942,1,2.50,Profesional,0,No,No,No,No
4400,48,23,210000,94904,1,0.10,No graduado,0,No,No,No,No
4401,34,10,440000,94143,1,1.33,No graduado,0,No,No,Si,No
4402,60,35,420000,91902,3,1.50,No graduado,0,No,No,No,Si
4403,55,25,520000,90095,1,1.40,Profesional,207,No,Si,No,No
4404,50,24,1120000,92064,1,0.00,No graduado,0,No,No,No,No
4405,29,5,340000,94301,1,0.40,Profesional,0,No,No,No,No
4406,61,35,830000,91320,2,1.70,Profesional,245,No,No,Si,No
4407,50,25,240000,95133,4,0.40,Graduado,137,No,No,Si,No
4408,37,13,710000,90755,2,1.70,Graduado,0,No,No,Si,Si
4409,64,40,1810000,93403,2,2.30,Graduado,0,Si,No,Si,Si
4410,43,19,750000,91765,4,0.20,Profesional,102,No,No,Si,No
4411,39,14,1530000,91614,2,3.00,No graduado,0,No,No,No,No
4412,23,-2,750000,90291,2,1.80,Graduado,0,No,No,Si,Si
4413,34,10,190000,91711,4,0.40,Graduado,0,No,No,No,No
4414,29,2,310000,91775,4,1.50,Graduado,0,No,No,No,Si
4415,33,8,1780000,94720,3,8.50,No graduado,0,Si,Si,Si,No
4416,60,35,650000,90245,2,1.50,No graduado,220,No,No,No,Si
4417,49,25,80000,94720,1,0.30,No graduado,97,No,No,No,No
4418,54,28,920000,92374,2,1.10,No graduado,0,No,No,Si,No
4419,59,34,1450000,95125,4,1.80,No graduado,198,Si,No,Si,No
4420,42,17,850000,93065,1,3.70,Profesional,272,No,No,No,No
4421,62,38,1490000,92130,1,4.70,No graduado,0,No,No,Si,No
4422,63,38,90000,94707,4,0.60,Graduado,100,No,No,Si,Si
4423,57,31,1640000,94607,2,3.80,Profesional,422,Si,No,Si,Si
4424,61,36,400000,95816,3,0.50,Graduado,100,No,Si,No,No
4425,35,10,540000,93943,1,2.50,Profesional,0,No,No,No,Si
4426,26,0,1640000,95973,2,4.00,Profesional,301,Si,No,Si,No
4427,33,8,1400000,95814,1,4.60,No graduado,0,No,No,Si,No
4428,31,7,180000,91711,1,0.40,Profesional,0,No,No,No,No
4429,51,27,120000,95818,4,1.00,No graduado,0,No,Si,Si,No
4430,55,29,1400000,94720,2,2.70,No graduado,0,No,No,Si,No
4431,38,12,240000,94588,2,0.80,Profesional,0,No,No,Si,Si
4432,38,12,600000,92806,2,1.80,No graduado,0,No,No,Si,No
4433,53,27,500000,92660,2,0.80,Profesional,0,No,No,Si,No
4434,62,38,440000,92612,1,1.90,Graduado,0,No,No,No,Si
4435,35,9,510000,94596,4,2.20,Graduado,110,No,No,Si,No
4436,46,21,340000,90840,2,1.30,No graduado,116,No,No,No,No
4437,60,35,330000,90095,2,0.50,Graduado,0,No,No,Si,No
4438,63,38,630000,92507,2,1.50,No graduado,0,No,No,Si,No
4439,43,18,220000,90025,2,0.00,Profesional,0,No,No,No,No
4440,33,7,1040000,94542,2,3.60,Profesional,0,Si,No,No,Si
4441,43,19,750000,90041,3,0.30,Profesional,0,No,No,No,No
4442,62,36,750000,92709,2,1.70,Profesional,0,No,No,No,No
4443,48,23,620000,91367,4,3.60,Profesional,83,No,No,No,Si
4444,38,14,480000,90034,1,1.80,No graduado,169,No,No,No,No
4445,36,10,730000,95035,2,2.80,No graduado,0,No,No,Si,Si
4446,49,25,1350000,90064,2,1.40,No graduado,82,No,No,Si,Si
4447,61,35,610000,92177,3,2.20,Profesional,117,No,No,Si,Si
4448,49,22,780000,95616,3,2.00,Graduado,0,No,No,Si,No
4449,59,34,400000,94102,3,0.90,Profesional,0,No,No,Si,No
4450,30,6,440000,95211,1,0.20,Profesional,0,No,No,No,Si
4451,44,20,450000,94111,2,2.50,No graduado,0,No,No,Si,No
4452,67,41,180000,92130,2,0.40,No graduado,0,No,No,Si,No
4453,59,35,530000,90035,4,2.30,Profesional,174,No,No,Si,No
4454,37,11,110000,94112,3,0.10,Graduado,0,No,No,No,No
4455,50,24,380000,94143,3,0.60,Graduado,0,No,No,Si,No
4456,56,31,280000,94040,1,1.50,Graduado,0,No,Si,Si,Si
4457,29,3,350000,94040,2,0.30,No graduado,88,No,No,Si,Si
4458,55,29,810000,92843,3,1.70,Graduado,171,No,No,Si,No
4459,48,22,900000,94590,2,0.80,Profesional,205,No,No,No,No
4460,32,8,1150000,90064,1,4.00,No graduado,0,No,No,No,No
4461,47,22,780000,92093,1,0.20,Graduado,0,No,No,Si,No
4462,46,21,300000,94301,4,1.90,Profesional,0,No,No,Si,No
4463,33,7,390000,95630,4,0.80,No graduado,0,No,No,Si,Si
4464,39,13,690000,94123,3,0.10,No graduado,0,No,No,No,No
4465,60,35,290000,93943,3,0.20,No graduado,79,No,No,Si,Si
4466,39,15,540000,94108,4,2.20,Graduado,0,No,No,No,Si
4467,34,10,600000,90071,3,2.80,No graduado,0,No,No,Si,Si
4468,55,30,990000,91768,1,0.10,Profesional,0,No,No,No,No
4469,67,42,510000,94117,3,2.20,No graduado,0,No,No,Si,Si
4470,40,14,530000,94025,3,0.50,Profesional,0,No,Si,Si,Si
4471,44,20,1110000,91911,2,5.30,Graduado,0,Si,No,Si,No
4472,56,30,790000,94588,3,0.80,No graduado,302,No,No,No,No
4473,50,25,900000,95616,1,2.80,Graduado,0,No,No,Si,No
4474,31,5,180000,92115,2,0.30,No graduado,124,No,No,Si,Si
4475,66,41,730000,95817,3,2.40,No graduado,0,No,No,No,No
4476,43,18,590000,95039,3,0.80,Profesional,91,No,No,Si,No
4477,58,32,400000,95833,2,0.30,No graduado,0,No,No,No,No
4478,33,9,410000,92028,1,1.50,Graduado,0,No,No,Si,Si
4479,33,9,530000,91380,1,2.10,Profesional,0,No,No,No,No
4480,32,8,1280000,93117,2,4.33,No graduado,0,No,No,Si,No
4481,55,30,1450000,92037,2,6.00,Profesional,0,Si,No,Si,No
4482,25,-2,350000,95045,4,1.00,Profesional,0,No,No,Si,No
4483,40,14,280000,90404,2,0.80,Profesional,0,No,No,No,No
4484,54,28,1550000,90095,1,1.00,No graduado,256,No,No,Si,Si
4485,36,11,1950000,95747,2,3.00,No graduado,0,No,No,Si,Si
4486,35,9,500000,92182,4,2.20,Graduado,0,No,No,No,No
4487,44,19,480000,92735,3,0.80,Profesional,0,No,No,No,Si
4488,38,14,810000,94583,1,3.60,Graduado,0,No,No,Si,Si
4489,30,4,500000,91030,1,1.50,No graduado,0,No,No,No,No
4490,39,13,210000,95518,3,0.20,Graduado,0,No,No,Si,No
4491,35,9,1420000,90250,2,0.00,No graduado,0,No,Si,Si,No
4492,41,16,640000,91604,4,0.40,No graduado,0,No,No,Si,No
4493,56,26,910000,94939,1,3.00,Profesional,0,No,No,Si,Si
4494,52,28,740000,96064,1,2.60,Graduado,0,No,No,Si,Si
4495,29,4,1820000,95354,1,3.70,Profesional,0,Si,No,Si,No
4496,38,14,820000,95616,4,2.67,No graduado,0,No,No,No,No
4497,51,25,450000,95616,4,2.60,No graduado,0,No,No,No,No
4498,45,21,850000,95136,2,3.20,No graduado,0,No,Si,Si,No
4499,51,26,1330000,90291,1,0.60,No graduado,328,No,No,No,No
4500,53,26,220000,91304,1,0.50,Graduado,0,No,No,Si,Si
4501,50,26,240000,94305,4,0.50,Graduado,0,No,No,No,Si
4502,59,33,380000,94132,3,2.20,Profesional,178,No,Si,Si,Si
4503,57,32,800000,92647,2,0.00,Profesional,0,No,No,No,No
4504,45,21,330000,92374,3,0.50,No graduado,108,No,No,Si,No
4505,27,1,410000,93023,4,1.80,Profesional,147,No,No,No,No
4506,40,15,900000,94063,4,1.10,Graduado,0,No,Si,Si,No
4507,39,13,890000,92037,1,2.80,Profesional,153,No,No,Si,Si
4508,26,1,80000,94550,2,0.90,Profesional,0,No,No,No,Si
4509,27,2,850000,94117,1,1.90,No graduado,0,No,No,Si,Si
4510,55,30,530000,94550,3,1.70,No graduado,0,No,No,Si,No
4511,64,39,200000,93109,3,0.10,Profesional,0,No,No,No,No
4512,41,17,90000,91911,1,1.00,No graduado,0,No,No,Si,Si
4513,46,22,250000,95747,4,0.60,No graduado,0,No,No,Si,Si
4514,43,19,1140000,92325,1,1.70,No graduado,0,No,No,Si,No
4515,24,-3,410000,91768,4,1.00,Profesional,0,No,No,Si,No
4516,29,3,490000,94305,4,2.10,Profesional,0,No,No,No,No
4517,58,32,120000,95929,4,0.70,Profesional,0,No,No,Si,No
4518,45,18,500000,91902,3,2.50,Graduado,0,No,No,Si,No
4519,53,28,300000,94609,4,0.20,Graduado,0,No,No,Si,No
4520,45,21,320000,92399,4,0.60,No graduado,77,No,No,No,Si
4521,32,7,410000,94706,4,2.00,Graduado,0,No,No,No,No
4522,56,31,250000,95123,3,0.10,Graduado,0,No,No,No,No
4523,31,5,290000,90630,1,0.30,No graduado,0,No,No,No,No
4524,29,4,500000,94040,4,1.70,Graduado,0,No,No,Si,No
4525,48,24,790000,94542,3,0.70,No graduado,0,No,No,Si,Si
4526,36,11,1100000,94110,1,3.80,No graduado,0,No,No,Si,Si
4527,36,9,400000,92518,2,1.67,Graduado,129,No,Si,Si,No
4528,41,16,180000,90024,1,0.60,Profesional,0,No,No,No,Si
4529,48,23,480000,94086,1,0.30,No graduado,0,No,No,No,No
4530,27,0,400000,92103,4,1.00,Profesional,0,No,No,No,No
4531,33,9,190000,95370,2,1.00,Graduado,92,No,No,Si,No
4532,31,7,350000,94025,1,1.33,No graduado,131,No,No,No,Si
4533,48,22,1330000,90073,2,3.10,Graduado,0,Si,No,Si,No
4534,59,34,190000,95762,2,0.50,Graduado,0,No,No,Si,No
4535,41,17,830000,94025,4,2.67,No graduado,0,No,No,Si,No
4536,42,18,390000,96091,3,2.10,Profesional,0,No,No,No,No
4537,62,37,380000,92354,3,0.50,Graduado,0,No,No,No,No
4538,62,36,630000,95929,1,2.50,Profesional,0,No,No,Si,Si
4539,51,24,850000,94305,3,2.00,Graduado,0,No,No,No,No
4540,48,24,140000,94305,4,1.00,No graduado,0,No,No,Si,No
4541,56,32,640000,90210,4,1.50,No graduado,0,No,No,Si,No
4542,62,38,1240000,95023,1,3.80,No graduado,405,No,No,Si,No
4543,53,29,200000,94131,1,0.20,No graduado,0,No,Si,Si,Si
4544,62,38,330000,95134,3,0.10,Profesional,0,No,No,Si,No
4545,28,4,800000,95819,3,2.50,No graduado,0,No,No,Si,No
4546,61,35,350000,90025,2,0.20,Profesional,0,No,No,Si,No
4547,48,24,740000,91109,3,0.70,No graduado,0,No,Si,Si,No
4548,50,25,320000,94304,2,0.70,Graduado,0,No,No,Si,No
4549,58,33,730000,93109,4,0.70,No graduado,241,No,No,No,No
4550,53,29,410000,94080,2,0.80,No graduado,0,No,No,Si,No
4551,65,40,180000,95621,1,1.50,Graduado,0,No,No,Si,No
4552,27,0,280000,91330,4,1.50,Graduado,0,No,No,Si,No
4553,50,23,640000,92037,1,2.67,Graduado,0,No,No,No,No
4554,50,25,440000,92093,2,0.70,Graduado,192,No,No,Si,No
4555,41,16,1090000,94801,3,1.00,No graduado,0,No,Si,Si,No
4556,43,19,710000,95054,3,0.30,Profesional,179,No,No,No,No
4557,55,29,790000,94608,2,1.10,No graduado,0,No,Si,Si,No
4558,33,9,300000,95054,2,1.00,Graduado,0,No,No,Si,No
4559,44,19,820000,95521,2,0.40,No graduado,0,No,No,Si,Si
4560,47,20,1010000,91950,3,2.00,Graduado,270,No,No,Si,No
4561,43,18,130000,94709,2,0.10,Graduado,0,No,No,Si,Si
4562,59,33,590000,91365,3,1.40,Profesional,0,No,No,No,No
4563,65,40,640000,94928,2,1.50,No graduado,0,No,No,No,Si
4564,28,2,1880000,92350,2,4.50,No graduado,0,No,Si,Si,No
4565,58,32,280000,90095,2,0.30,No graduado,148,No,No,No,No
4566,33,8,1200000,92614,2,4.20,Profesional,76,Si,No,No,Si
4567,24,0,1310000,92831,1,5.40,No graduado,0,No,No,Si,No
4568,46,20,190000,94105,3,0.50,Graduado,97,No,Si,Si,No
4569,26,0,440000,94305,4,1.30,Profesional,0,No,Si,No,No
4570,47,21,490000,92152,3,2.20,Graduado,0,No,Si,No,No
4571,32,6,990000,91902,2,4.50,Profesional,249,No,No,Si,No
4572,58,28,950000,94304,1,3.00,Profesional,0,No,No,No,No
4573,32,7,810000,95112,4,1.80,Profesional,0,No,No,Si,No
4574,46,20,730000,95616,2,0.80,Profesional,264,No,No,Si,Si
4575,35,11,1930000,91765,2,6.50,No graduado,0,No,No,No,Si
4576,53,27,1150000,90095,2,0.50,Profesional,0,Si,No,No,No
4577,55,30,410000,93003,2,0.60,Profesional,0,No,No,Si,Si
4578,63,37,800000,90401,2,1.70,Profesional,0,No,No,Si,Si
4579,45,20,900000,94143,4,1.10,Graduado,0,No,No,Si,Si
4580,58,32,410000,94305,1,0.20,No graduado,81,No,No,Si,No
4581,50,24,1020000,91103,2,6.30,No graduado,0,No,No,Si,No
4582,37,13,590000,94234,1,1.50,Profesional,0,No,No,No,Si
4583,25,-1,690000,92691,3,0.30,Profesional,0,No,No,Si,No
4584,52,26,830000,92521,1,3.10,No graduado,0,Si,No,Si,No
4585,26,0,490000,90089,3,2.40,Graduado,0,No,No,No,No
4586,35,11,1800000,94010,1,3.60,Profesional,571,Si,No,Si,Si
4587,58,32,610000,91910,3,2.20,Profesional,0,No,No,Si,Si
4588,37,11,590000,94720,4,0.20,Profesional,0,No,No,No,No
4589,35,10,850000,95351,4,2.10,Profesional,0,No,No,No,Si
4590,31,7,130000,93727,1,0.50,Profesional,0,No,No,Si,No
4591,58,34,1510000,94022,3,0.60,Graduado,0,Si,No,No,No
4592,43,16,440000,94577,3,1.00,Graduado,0,No,No,Si,No
4593,43,18,530000,92115,3,0.80,Profesional,154,No,No,No,No
4594,54,30,1330000,95747,1,5.00,Graduado,0,Si,No,No,Si
4595,53,27,310000,91320,3,0.90,Profesional,78,No,No,Si,No
4596,32,7,1010000,90232,4,2.20,Graduado,0,No,No,Si,No
4597,37,13,610000,95131,3,2.80,No graduado,0,No,No,No,No
4598,34,10,680000,90095,3,2.60,Graduado,0,No,No,No,No
4599,51,26,210000,94143,4,0.80,No graduado,0,No,No,Si,No
4600,49,25,1490000,90024,2,0.40,No graduado,0,No,No,Si,No
4601,54,24,750000,93555,1,1.40,Profesional,0,No,No,No,No
4602,37,12,550000,95630,1,2.50,Profesional,0,No,No,Si,No
4603,57,32,810000,94305,2,3.70,No graduado,226,No,No,Si,Si
4604,37,12,1790000,91768,1,8.60,No graduado,0,No,No,Si,No
4605,32,7,810000,90601,2,3.40,Graduado,0,Si,No,No,Si
4606,48,22,420000,94611,1,1.20,Graduado,0,No,No,No,No
4607,44,20,1990000,94607,2,6.67,No graduado,0,No,No,Si,No
4608,50,23,180000,93117,1,0.50,Graduado,0,No,No,Si,Si
4609,44,19,280000,91604,1,0.30,Profesional,0,No,No,Si,No
4610,54,28,800000,95006,4,2.60,Profesional,143,No,No,No,No
4611,37,13,790000,91330,1,3.60,Graduado,104,No,No,Si,No
4612,34,7,520000,93940,2,1.00,Graduado,0,No,No,Si,No
4613,32,6,180000,92007,2,0.30,Graduado,0,No,No,Si,No
4614,63,38,520000,91361,4,1.70,No graduado,218,No,No,Si,Si
4615,56,30,150000,92093,4,0.70,Profesional,102,No,No,No,No
4616,37,12,840000,93943,4,0.70,Profesional,0,No,No,Si,No
4617,66,41,1140000,92521,1,0.80,Profesional,0,No,No,Si,Si
4618,38,13,410000,95521,3,0.50,Profesional,0,No,No,No,Si
4619,35,9,290000,95354,3,0.90,No graduado,126,No,No,Si,No
4620,61,36,230000,95521,1,0.10,No graduado,96,No,No,No,No
4621,52,26,840000,94132,1,2.40,No graduado,0,No,No,Si,No
4622,57,32,600000,93407,3,1.70,No graduado,0,No,Si,Si,Si
4623,47,20,130000,94545,3,0.67,Graduado,0,No,No,Si,No
4624,50,25,450000,90813,2,0.60,Profesional,0,No,No,No,No
4625,36,11,830000,90638,1,2.80,No graduado,0,No,No,No,No
4626,45,21,1020000,92037,4,4.70,Graduado,81,Si,No,No,No
4627,58,34,580000,90034,4,2.30,Profesional,169,No,No,Si,No
4628,27,1,1340000,93106,1,1.70,Graduado,307,Si,No,Si,No
4629,27,1,1300000,94801,3,2.90,Graduado,0,Si,No,No,No
4630,48,24,1480000,91311,2,3.30,No graduado,0,No,No,Si,Si
4631,46,21,920000,92886,1,0.20,Graduado,0,No,No,No,No
4632,32,8,1420000,90095,4,6.20,Graduado,120,Si,No,Si,Si
4633,54,29,620000,94720,4,0.70,No graduado,0,No,No,No,Si
4634,31,5,500000,93106,1,1.50,No graduado,0,No,No,Si,No
4635,42,17,290000,94928,1,0.60,Profesional,0,No,No,Si,No
4636,30,5,850000,91910,2,2.50,No graduado,293,No,Si,Si,Si
4637,41,16,780000,95616,4,0.40,No graduado,0,No,No,Si,No
4638,44,19,850000,92054,4,1.90,Profesional,0,No,No,Si,Si
4639,37,13,890000,91711,2,1.70,Graduado,0,No,No,Si,No
4640,51,25,330000,92866,3,0.90,Profesional,0,No,No,Si,Si
4641,30,6,420000,90034,1,2.10,Profesional,0,No,No,Si,No
4642,36,11,310000,94022,4,1.70,No graduado,124,No,No,Si,Si
4643,65,40,1430000,95616,4,6.60,Graduado,0,Si,No,Si,No
4644,33,7,350000,95616,4,0.80,No graduado,0,No,No,Si,No
4645,58,34,220000,94608,1,0.10,Graduado,0,No,No,Si,No
4646,34,10,450000,92038,1,1.70,No graduado,84,No,No,No,No
4647,38,13,1190000,94545,2,3.30,No graduado,0,No,No,No,No
4648,59,35,430000,95616,4,1.30,No graduado,0,No,No,Si,No
4649,37,11,750000,94704,3,0.90,Graduado,0,No,No,Si,No
4650,59,35,1210000,91423,1,4.30,No graduado,0,No,No,Si,No
4651,47,23,630000,95521,1,0.80,Profesional,0,No,No,Si,No
4652,48,24,580000,94005,2,1.70,No graduado,0,No,No,No,No
4653,38,12,1840000,91311,3,8.00,No graduado,0,Si,No,Si,No
4654,34,10,1550000,92780,2,6.50,No graduado,0,No,No,Si,Si
4655,44,17,690000,90095,3,2.67,Graduado,0,No,No,No,No
4656,33,7,1880000,95054,2,7.00,Graduado,581,Si,No,No,No
4657,47,21,380000,91101,3,0.60,Graduado,0,No,Si,No,No
4658,41,16,90000,90089,2,0.30,Graduado,0,No,No,No,Si
4659,36,11,690000,95929,4,2.10,Profesional,0,No,No,Si,Si
4660,28,4,1990000,92121,1,6.33,No graduado,0,No,No,No,No
4661,59,35,380000,92122,1,0.80,No graduado,0,No,No,Si,No
4662,43,19,1290000,95039,1,5.00,No graduado,0,No,Si,Si,No
4663,56,31,590000,94303,2,1.90,Graduado,0,No,No,Si,No
4664,28,3,1150000,92407,1,1.90,No graduado,200,No,No,Si,No
4665,62,37,830000,93657,4,0.10,Graduado,0,No,No,No,No
4666,40,16,650000,90095,2,3.20,No graduado,0,No,No,Si,No
4667,34,9,720000,94555,3,2.30,No graduado,124,No,No,No,No
4668,52,28,720000,94720,1,1.60,Profesional,0,No,No,Si,No
4669,40,14,630000,94025,3,0.50,Profesional,221,No,No,Si,No
4670,27,1,640000,94501,4,1.80,Graduado,0,No,No,Si,Si
4671,52,26,1940000,94305,1,1.70,No graduado,0,No,No,Si,No
4672,39,14,1040000,95035,1,4.00,Profesional,0,No,No,Si,Si
4673,52,26,1800000,95831,1,1.70,No graduado,550,No,No,Si,No
4674,50,23,180000,95503,2,1.00,Graduado,88,No,No,Si,Si
4675,40,14,930000,93933,1,2.80,Profesional,328,No,Si,Si,Si
4676,35,11,320000,91360,1,1.33,No graduado,137,No,No,Si,Si
4677,39,13,680000,91950,3,2.10,No graduado,0,No,Si,Si,No
4678,25,0,380000,93407,2,1.60,Profesional,0,No,No,No,No
4679,33,7,1150000,93305,1,2.70,Graduado,283,No,No,Si,No
4680,26,0,1610000,94551,2,7.20,No graduado,0,No,No,No,No
4681,46,21,1540000,90245,2,2.80,No graduado,94,No,No,No,No
4682,27,3,680000,95503,4,0.00,No graduado,0,No,No,No,Si
4683,55,25,440000,92093,3,1.00,Profesional,0,No,No,Si,No
4684,52,28,1490000,92121,2,0.40,No graduado,0,No,No,No,No
4685,59,34,1030000,91360,1,2.60,No graduado,0,No,No,Si,No
4686,63,39,410000,91355,4,1.30,Graduado,0,No,No,Si,No
4687,61,35,1130000,91741,2,2.80,No graduado,0,No,No,No,No
4688,58,34,480000,93460,4,1.30,Graduado,0,No,No,Si,Si
4689,29,3,690000,92093,4,1.80,Graduado,0,No,No,Si,Si
4690,51,27,430000,95053,4,1.10,Graduado,164,No,No,Si,Si
4691,59,34,190000,92192,1,0.30,Profesional,0,No,No,Si,No
4692,41,17,650000,90024,3,2.10,Profesional,0,No,No,Si,No
4693,59,35,320000,92064,3,0.40,Graduado,0,No,No,No,Si
4694,52,28,200000,95616,1,0.30,No graduado,0,No,No,No,No
4695,39,13,250000,94132,2,0.80,Profesional,0,No,No,No,No
4696,45,19,700000,95605,1,2.80,No graduado,0,No,No,No,Si
4697,59,35,700000,92103,4,2.30,Profesional,0,No,No,No,No
4698,49,22,1030000,91330,3,2.00,Graduado,167,No,No,No,No
4699,48,22,1620000,94143,3,1.40,No graduado,400,Si,No,No,No
4700,61,36,610000,91320,2,2.80,No graduado,153,No,No,No,Si
4701,31,7,1700000,95006,1,6.00,No graduado,0,No,No,Si,No
4702,42,16,490000,90034,1,2.80,No graduado,0,No,No,No,No
4703,35,5,1080000,90630,2,2.75,Profesional,0,Si,Si,No,No
4704,57,27,620000,94025,3,2.00,Profesional,0,No,No,Si,No
4705,54,28,1020000,91360,3,1.70,Graduado,0,No,No,Si,No
4706,61,37,1410000,92677,3,0.70,No graduado,0,Si,No,Si,Si
4707,60,36,80000,92626,2,1.00,No graduado,0,No,No,No,No
4708,59,35,910000,95008,2,1.60,No graduado,0,No,Si,No,Si
4709,62,37,100000,92606,3,0.50,No graduado,0,No,No,Si,No
4710,26,1,350000,90089,2,1.70,Graduado,119,No,No,No,Si
4711,41,17,710000,92182,3,0.30,Profesional,0,No,No,No,Si
4712,65,40,590000,94022,3,2.40,No graduado,0,No,No,No,No
4713,25,0,140000,94309,2,0.90,Profesional,0,No,No,No,Si
4714,25,1,1220000,93022,2,0.20,No graduado,0,No,No,Si,No
4715,27,3,810000,90291,3,1.50,No graduado,307,No,Si,Si,Si
4716,65,39,350000,92009,1,0.50,Profesional,150,No,No,Si,No
4717,60,34,830000,95616,2,1.40,No graduado,75,No,Si,Si,No
4718,29,5,1210000,95449,1,1.50,No graduado,0,No,No,Si,No
4719,32,6,350000,91107,3,1.00,No graduado,0,No,Si,Si,No
4720,32,8,1400000,94102,4,6.60,Profesional,0,Si,No,No,Si
4721,41,15,880000,90740,1,2.80,Profesional,0,No,Si,No,No
4722,52,26,700000,94117,2,1.10,No graduado,0,No,Si,Si,No
4723,40,16,630000,92807,1,1.50,Profesional,0,No,No,No,No
4724,39,15,1250000,90250,1,3.50,No graduado,0,No,No,Si,Si
4725,34,8,210000,94107,4,1.00,No graduado,0,No,No,No,No
4726,34,8,750000,95814,2,1.80,No graduado,0,No,No,No,No
4727,34,10,380000,95039,1,1.33,No graduado,0,No,Si,Si,No
4728,41,17,580000,92009,4,2.67,No graduado,0,No,No,Si,Si
4729,59,35,310000,90630,3,0.40,Graduado,0,No,No,Si,No
4730,40,14,180000,90049,4,1.50,Profesional,0,No,No,No,No
4731,52,27,290000,94720,1,1.50,Graduado,159,No,No,No,Si
4732,37,11,290000,91711,2,1.40,Profesional,0,No,No,Si,Si
4733,39,13,690000,92096,3,0.10,No graduado,247,No,No,No,No
4734,49,23,1210000,90032,1,4.90,No graduado,0,No,No,Si,No
4735,63,39,640000,95814,1,1.80,Profesional,147,No,No,Si,Si
4736,34,9,840000,94707,4,2.20,Graduado,323,No,No,Si,No
4737,51,25,650000,94143,3,0.70,Graduado,0,No,No,No,No
4738,61,36,850000,94998,3,1.80,Graduado,0,No,No,No,No
4739,56,32,440000,94575,3,1.50,No graduado,153,No,No,Si,No
4740,62,38,1740000,94305,1,4.70,No graduado,0,No,No,Si,Si
4741,56,30,1780000,93940,1,2.90,No graduado,0,No,No,Si,No
4742,58,32,550000,93106,4,2.50,No graduado,0,No,No,Si,No
4743,58,33,250000,92121,4,0.90,Graduado,90,No,No,Si,Si
4744,50,26,210000,94305,1,0.20,No graduado,0,No,No,Si,No
4745,44,20,720000,95616,3,0.30,Profesional,0,No,No,Si,No
4746,49,23,1290000,94085,1,0.30,No graduado,0,No,No,Si,Si
4747,31,7,180000,95616,1,0.40,Profesional,0,No,No,Si,No
4748,49,25,910000,94704,4,1.40,Graduado,0,No,No,Si,No
4749,43,18,380000,94309,1,0.50,Profesional,144,No,No,Si,No
4750,31,5,210000,94115,3,1.00,No graduado,0,No,No,Si,No
4751,66,41,380000,95134,1,1.10,Profesional,0,No,No,No,Si
4752,41,17,1540000,92697,1,1.70,No graduado,0,No,No,No,Si
4753,39,14,1780000,92123,1,4.10,No graduado,207,No,No,Si,No
4754,46,21,850000,92867,1,0.20,Graduado,0,No,Si,Si,Si
4755,57,33,930000,94025,2,1.60,No graduado,161,No,No,No,No
4756,59,35,1510000,93106,2,6.00,No graduado,0,No,No,Si,No
4757,30,4,780000,92677,4,2.20,Graduado,236,No,Si,No,No
4758,26,2,1350000,94588,1,1.50,No graduado,0,No,No,No,No
