,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
8317,5125936,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-10443,-560,1,0,0,0,Core staff,2.0,0
8318,5125940,F,N,Y,0,900000.0,Working,Higher education,Married,House / apartment,-18634,-1169,1,0,1,0,,2.0,0
8319,5125945,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,Rented apartment,-14559,-2599,1,0,0,0,Laborers,2.0,0
8320,5125956,F,N,Y,0,166500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16068,-2722,1,0,1,0,Laborers,1.0,0
8321,5125965,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14858,-1109,1,0,0,0,Laborers,2.0,0
8322,5125974,M,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-20162,-1899,1,1,0,0,Laborers,2.0,0
8323,5125976,M,N,Y,0,247500.0,Commercial associate,Higher education,Widow,House / apartment,-15470,-2233,1,0,1,0,Laborers,1.0,1
8324,5125977,M,N,Y,0,148500.0,Working,Higher education,Separated,House / apartment,-12119,-1230,1,0,1,1,Managers,1.0,0
8325,5125982,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12546,-2539,1,0,0,0,Low-skill Laborers,3.0,0
8326,5125989,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-11262,-1779,1,1,1,0,Waiters/barmen staff,3.0,0
8327,5125995,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-21911,-744,1,1,1,0,,2.0,0
8328,5126001,M,Y,Y,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,-13344,-1230,1,0,0,0,Core staff,4.0,1
8329,5126009,F,N,Y,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-20103,-1444,1,1,1,0,Waiters/barmen staff,2.0,0
8330,5126015,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14788,-2661,1,1,1,0,Core staff,3.0,0
8331,5126023,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8820,-834,1,1,0,0,Laborers,1.0,0
8332,5126025,M,Y,N,0,306000.0,Working,Incomplete higher,Civil marriage,House / apartment,-11548,-1656,1,0,1,1,Laborers,2.0,1
8333,5126028,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-17171,-925,1,0,0,1,Cleaning staff,1.0,0
8334,5126039,M,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10034,-1840,1,1,0,0,Medicine staff,4.0,0
8335,5126046,M,Y,Y,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19258,-3605,1,1,1,0,Drivers,2.0,0
8336,5126048,F,Y,N,1,67500.0,State servant,Higher education,Married,House / apartment,-13876,-5370,1,1,0,0,High skill tech staff,3.0,0
8337,5126061,M,Y,Y,1,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-8780,-1534,1,1,1,0,Managers,3.0,0
8338,5126063,F,N,Y,0,94500.0,State servant,Higher education,Separated,House / apartment,-18465,-1930,1,1,0,0,Laborers,1.0,0
8339,5126067,F,Y,N,0,135000.0,Working,Higher education,Married,House / apartment,-12740,-1656,1,1,1,0,,2.0,0
8340,5126069,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21542,-5583,1,1,1,0,Managers,2.0,0
8341,5126071,F,N,Y,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-13910,-2478,1,0,0,1,Core staff,4.0,0
8342,5126073,F,N,Y,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-12756,-1169,1,1,1,0,Sales staff,2.0,0
8343,5126075,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11133,-1991,1,1,1,0,Laborers,2.0,0
8344,5126078,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-14887,-2599,1,0,0,0,Managers,3.0,0
8345,5126087,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-18670,-5431,1,1,1,0,Managers,2.0,0
8346,5126091,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20971,365243,1,0,1,0,,2.0,0
8347,5126099,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10425,-1534,1,1,1,0,Sales staff,2.0,0
8348,5126100,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21042,365243,1,0,1,0,,2.0,0
8349,5126105,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20577,-13010,1,1,0,0,Core staff,1.0,0
8350,5126110,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12152,-379,1,1,0,0,Laborers,2.0,0
8351,5126111,M,N,N,0,180000.0,Working,Lower secondary,Married,Office apartment,-16235,-4123,1,1,0,0,Managers,2.0,0
8352,5126115,F,Y,N,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-16184,-1688,1,1,1,0,Managers,2.0,0
8353,5126121,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15185,-227,1,1,1,0,Medicine staff,2.0,0
8354,5126129,M,Y,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15904,-3787,1,0,0,0,Laborers,4.0,0
8355,5126149,F,N,N,0,67500.0,Pensioner,Lower secondary,Married,House / apartment,-22813,365243,1,0,1,0,,2.0,0
8356,5126152,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-15888,-500,1,1,1,0,Laborers,1.0,1
8357,5126156,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14362,-288,1,1,1,0,Laborers,2.0,0
8358,5126163,F,N,N,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20726,365243,1,0,1,0,,2.0,0
8359,5126166,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-12461,-714,1,0,1,0,Medicine staff,4.0,0
8360,5126171,M,N,N,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-13413,-1323,1,1,0,0,Drivers,3.0,0
8361,5126174,F,N,N,0,27000.0,Working,Higher education,Civil marriage,House / apartment,-14869,-5067,1,1,0,0,Managers,2.0,1
8362,5126177,M,N,N,0,270000.0,Working,Higher education,Married,Rented apartment,-17300,-408,1,1,1,0,Managers,2.0,0
8363,5126183,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21225,365243,1,0,1,1,,2.0,0
8364,5126188,M,N,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20770,-623,1,1,0,0,Cooking staff,2.0,0
8365,5126196,F,N,N,0,270000.0,State servant,Higher education,Married,House / apartment,-11451,-2206,1,0,1,0,Accountants,2.0,0
8366,5126210,M,Y,N,0,162000.0,Pensioner,Higher education,Married,House / apartment,-20053,365243,1,0,0,0,,2.0,0
8367,5126217,F,N,N,0,990000.0,State servant,Higher education,Married,House / apartment,-22635,-2357,1,1,1,0,Core staff,2.0,0
8368,5126223,F,Y,N,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16378,-2206,1,1,1,0,Laborers,3.0,1
8369,5126224,F,Y,N,0,180000.0,Pensioner,Higher education,Separated,House / apartment,-23603,365243,1,0,0,0,,1.0,0
8370,5126233,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-16870,-957,1,0,1,0,Sales staff,2.0,0
8371,5126238,F,N,N,0,216000.0,Working,Secondary / secondary special,Separated,House / apartment,-20062,-561,1,1,0,0,Cleaning staff,1.0,0
8372,5126255,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17892,-470,1,0,1,0,Sales staff,2.0,0
8373,5126259,F,N,N,2,72000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12417,-2265,1,1,0,0,Sales staff,4.0,0
8374,5126263,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-9509,-2662,1,1,1,0,Drivers,4.0,0
8375,5126271,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17100,-5522,1,0,0,0,Sales staff,2.0,0
8376,5126274,F,N,N,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21244,365243,1,0,0,0,,2.0,0
8377,5126281,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13227,-500,1,1,1,0,Laborers,2.0,0
8378,5126285,F,N,N,0,121500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11962,-380,1,0,1,0,Sales staff,1.0,0
8379,5126286,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21149,-11884,1,1,0,0,Laborers,2.0,0
8380,5126296,F,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15731,-4488,1,1,0,0,Accountants,2.0,0
8381,5126300,M,N,N,0,117000.0,Working,Higher education,Single / not married,House / apartment,-8168,-804,1,1,0,0,Sales staff,1.0,1
8382,5126301,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19790,-653,1,1,1,0,Cooking staff,2.0,0
8383,5126304,F,N,N,0,121500.0,Working,Higher education,Married,House / apartment,-9783,-1688,1,0,0,0,Core staff,2.0,0
8384,5126308,F,N,N,0,112500.0,Working,Higher education,Single / not married,Co-op apartment,-12788,-531,1,1,1,0,Core staff,1.0,0
8385,5126311,M,N,N,0,180000.0,Working,Incomplete higher,Civil marriage,With parents,-7705,-288,1,1,0,1,Core staff,2.0,1
8386,5126314,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18402,-714,1,1,0,0,Core staff,2.0,0
8387,5126316,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17778,-1719,1,1,1,0,High skill tech staff,2.0,0
8388,5126327,F,N,N,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-16856,-1262,1,1,1,0,Laborers,2.0,0
8389,5126338,M,N,N,0,225000.0,Working,Higher education,Separated,House / apartment,-15734,-2996,1,1,1,0,Laborers,1.0,0
8390,5126342,F,Y,N,0,216000.0,Commercial associate,Higher education,Married,Municipal apartment,-10661,-1596,1,0,0,1,,2.0,0
8391,5126347,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15218,-2265,1,0,1,0,Managers,2.0,0
8392,5126350,M,N,N,1,157500.0,Working,Higher education,Married,House / apartment,-12348,-380,1,0,1,0,,3.0,0
8393,5126363,M,Y,N,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20000,-7563,1,0,0,0,Drivers,3.0,0
8394,5126364,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13566,-1900,1,1,0,0,High skill tech staff,2.0,0
8395,5126378,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-10472,-2996,1,1,0,1,Managers,2.0,0
8396,5126394,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21253,365243,1,0,1,0,,2.0,0
8397,5126416,F,N,N,0,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13607,-4032,1,1,0,0,Core staff,2.0,0
8398,5126422,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22248,365243,1,0,1,0,,2.0,0
8399,5126428,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13273,-1535,1,0,1,0,Security staff,2.0,0
8400,5126432,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16898,-1018,1,1,0,0,Laborers,2.0,0
8401,5126433,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22120,365243,1,0,0,0,,1.0,0
8402,5126442,M,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18964,-258,1,0,0,0,Laborers,2.0,0
8403,5126445,M,N,N,0,126000.0,Working,Lower secondary,Married,House / apartment,-19524,-5553,1,1,1,0,,2.0,0
8404,5126451,M,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13937,-4853,1,1,1,0,Managers,2.0,0
8405,5126455,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,-16825,-196,1,0,0,0,Security staff,2.0,0
8406,5126459,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14262,-1869,1,0,0,0,Drivers,2.0,1
8407,5126461,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-10914,-1323,1,1,1,0,Sales staff,2.0,0
8408,5126462,F,Y,N,0,112500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17641,-10454,1,1,1,0,Medicine staff,1.0,1
8409,5126467,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15679,-3667,1,0,0,0,Sales staff,2.0,0
8410,5126469,F,N,N,0,60750.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22728,365243,1,0,0,0,,2.0,0
8411,5126476,F,N,N,0,76500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17308,-6224,1,1,1,0,Medicine staff,2.0,0
8412,5126482,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15730,-7259,1,1,1,0,Laborers,2.0,0
8413,5126484,F,N,N,0,76500.0,Working,Secondary / secondary special,Widow,House / apartment,-19709,-3271,1,0,0,0,Sales staff,1.0,1
8414,5126490,F,N,N,0,450000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21406,365243,1,0,0,0,,2.0,0
8415,5126494,F,Y,N,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-9364,-1201,1,1,0,0,Core staff,1.0,0
8416,5126496,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18546,-5553,1,0,0,0,,2.0,0
8417,5126501,F,N,N,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20977,365243,1,0,1,0,,2.0,0
8418,5126506,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13909,-6740,1,1,0,0,High skill tech staff,2.0,0
8419,5126508,F,N,N,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-19087,-5828,1,1,1,0,Security staff,1.0,0
8420,5126515,M,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10750,-1869,1,1,1,0,,3.0,0
8421,5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-20516,-2265,1,0,1,0,Laborers,2.0,0
8422,5126526,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,With parents,-12269,-196,1,0,1,0,Medicine staff,2.0,0
8423,5126536,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10238,-3453,1,0,0,0,Laborers,2.0,0
8424,5126544,F,Y,N,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12713,-1810,1,1,0,0,Private service staff,2.0,0
8425,5126547,F,Y,N,2,135000.0,State servant,Higher education,Married,House / apartment,-13495,-2357,1,1,0,0,Core staff,4.0,0
8426,5126554,F,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-9517,-1810,1,1,1,0,Laborers,3.0,1
8427,5126557,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,-11082,-3361,1,0,0,0,Sales staff,2.0,0
8428,5126565,F,Y,N,0,675000.0,Commercial associate,Higher education,Single / not married,House / apartment,-16500,-1535,1,0,0,0,Managers,1.0,0
8429,5126570,M,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16842,-9389,1,0,0,0,Laborers,2.0,0
8430,5126576,M,Y,N,0,202500.0,Working,Lower secondary,Married,Rented apartment,-14727,-865,1,1,1,0,Laborers,2.0,0
8431,5126580,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-13649,-1262,1,0,0,0,,2.0,0
8432,5126585,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20743,365243,1,0,1,0,,2.0,0
8433,5126588,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20493,-7624,1,1,1,0,Managers,2.0,0
8434,5126599,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-13635,-349,1,1,1,0,,1.0,1
8435,5126602,F,N,N,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10193,-105,1,1,1,0,Accountants,2.0,0
8436,5126610,M,N,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8343,-135,1,0,0,0,Laborers,1.0,0
8437,5126611,F,Y,N,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20395,365243,1,0,1,0,,1.0,0
8438,5126614,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22791,365243,1,0,0,0,,2.0,0
8439,5126620,M,N,N,0,47250.0,Pensioner,Higher education,Married,House / apartment,-21017,365243,1,0,0,0,,2.0,0
8440,5126621,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Co-op apartment,-18221,-7471,1,0,0,0,High skill tech staff,2.0,0
8441,5126625,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22869,365243,1,0,0,0,,1.0,1
8442,5126626,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18933,365243,1,0,1,0,,2.0,0
8443,5126633,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-22718,-1049,1,0,0,0,Security staff,2.0,0
8444,5126636,M,N,N,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18981,365243,1,0,0,0,,3.0,0
8445,5126641,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17486,365243,1,0,0,0,,2.0,0
8446,5126647,F,N,Y,1,166500.0,Commercial associate,Higher education,Married,House / apartment,-9193,-804,1,0,0,0,Sales staff,3.0,0
8447,5126648,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10989,-135,1,1,1,0,,3.0,0
8448,5126664,F,N,Y,0,351000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-17435,-4184,1,0,0,0,Medicine staff,1.0,1
8449,5126672,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18806,-319,1,0,0,0,Sales staff,1.0,0
8450,5126679,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19899,-3149,1,1,0,0,,2.0,0
8451,5126689,F,N,N,0,61875.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21630,365243,1,0,0,0,,2.0,0
8452,5126692,F,N,N,0,292500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-10360,-3210,1,0,0,0,Managers,1.0,1
8453,5126697,F,N,Y,2,54000.0,Pensioner,Higher education,Married,House / apartment,-22087,365243,1,0,0,0,,4.0,0
8454,5126701,F,N,Y,0,90000.0,Pensioner,Higher education,Married,House / apartment,-21889,365243,1,0,0,0,,2.0,1
8455,5126702,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20132,365243,1,0,1,0,,1.0,0
8456,5126709,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,Office apartment,-11318,-3330,1,0,0,0,Managers,3.0,0
8457,5126723,F,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13552,-2418,1,0,0,0,Sales staff,4.0,0
8458,5126728,M,N,Y,0,229500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16481,-1292,1,1,1,0,Drivers,1.0,0
8459,5126739,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20991,365243,1,0,1,0,,2.0,0
8460,5126743,F,N,N,0,135000.0,Working,Lower secondary,Married,Rented apartment,-19019,-43,1,0,0,0,Laborers,2.0,0
8461,5126749,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,-16625,-561,1,0,0,0,,4.0,0
8462,5126755,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-21935,-4092,1,1,0,0,,2.0,1
