Marca temporal,Nro_Mes,Mes_Marca,Con_Mes,1. Utiliza habitualmente la página web de ATM,3. Le resultó simple la creación de su cuenta en Mis Trámites,4. Le resulta comprensible la sección de Mis Trámites,"5. El trámite solicitado dentro de Mis Trámites Online, lo pudo iniciar de forma:",2. La información brindada por la página web de ATM es:,6. El boleto para pagar el año 2021 lo obtiene por:,Defina (máximo en dos palabras) como es el servicio brindado por la página web de ATM,Agregue aquí su sugerencia
5/11/2021 12:10:44,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Poco satisfactoria,Buena,,"Las personas que contestan los trámites no se saben explicar bien, por lo que ya me pasó de tener que sacar turno e ir a ventanilla porque no me supieron explicar. Ahora tengo un trámite pendiente hace días porque no saben decirme qué sucede y lo dejaron abandonado.",Capacitación del personal que contesta los trámites on line
5/11/2021 13:07:41,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,muy bueno,tener un teléfono donde poder obtener respuesta en caso de dificultad (intente ingresar por sellos web y al ingresar  el número de padrón y daba error)
5/11/2021 14:34:05,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,NO,Satisfactoria,Buena,,A MEJORAR,
5/11/2021 16:59:52,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,"CREO QUE HAY COSAS QUE PERFECCIONAR, A VECES APARECEN ERRORES QUE RESULTA IMPOSIBLE DE SUBSANAR, POR EJEMPLO HOY INTENTABA HACER UN SELLO WEB Y NUNCA ME TOMO LA PARTE INTERVINIENTE, PESE A QUE HE COLOCADO CORRECTGAMENTE LOS DATOS SOLICITADOS","DEBERIA EXISTIR UN CHAT ON LINE PARA CUANDO  SE ESTÁ LLENANDO UN FORMULARIO Y APARECEN ERRORES QUE NO PERMITEN CONTINUAR
"
5/11/2021 17:04:27,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,normal,"me gustaria hacer reimputaciones de pago, asi como en AFIP."
6/11/2021 12:38:45,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Buena,,bueno,dificil encontrar tu tramite si ni lo has hecho antes 
6/11/2021 12:42:47,11,NOVIEMBRE,11-NOVIEMBRE,NO,NO,SI,Poco satisfactoria,Buena,,BUENO,"MEJORAR EL ACCESO PARA CREAR EXPEDIENTES ELECTRONICOS, O CREAR UN PDF CON LAS INSTRUCCIONES NECESARIAS PARA ACCEDES AL APARTADO MENCIONADO MAS ARRIBA.-"
6/11/2021 13:00:26,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Muy buena,
6/11/2021 13:07:53,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,muy bueno,
7/11/2021 20:22:20,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,Muy buena,
8/11/2021 0:46:58,11,NOVIEMBRE,11-NOVIEMBRE,SI,NO,NO,Poco satisfactoria,Regular,,UN DESASTRE,"DEBERÍAN SIMPLIFICAR LA CANTIDAD DE REQUISITOS PARA LA APERTURA DEL EXPEDIENTE DIGITAL, DEBERÍAN RESOLVER LOS ERRORES INTERMINABLES DEL TAJUS, DEBERÍAN RESOLVER MÁS RÁPIDO LOS EXPEDIENTES DIGITALES, ETC. ETC. Y SOBRE TODO, DEBERÍAN SORTEAR DE LA MATRÍCULA DE ABOGADOS QUE LITIGAN, AUNQUE SEA A 5, PARA CONSULTAR, PERO QUE LITIGUEN, QUE ESTÉN EN LA CALLE, NO QUE SEAN JUECES QUE NUNCA HICIERON UNA CÉDULA O UN OFICIO, TAMPOCO GENTE DEL COLEGIO DE ABOGADOS QUE TAMPOCO TIENEN IDEA DE LO QUE ES LITIGAR Y TRAMITAR UN EXPEDIENTE."
8/11/2021 9:37:57,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Muy satisfactoria,Muy Buena,,EXCELENTE,
8/11/2021 11:05:13,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,NO,Poco satisfactoria,Mala,,Muy malo,"Como contribuyente necesito mucha más agilidad para tramitar, modificar lo que necesito"
8/11/2021 11:14:13,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Muy satisfactoria,Buena,,Muy actualizada,
8/11/2021 11:53:18,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Muy Lento,
8/11/2021 11:54:46,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Buena,,muy buena,
8/11/2021 12:54:54,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Poco satisfactoria,Buena,,inconclusa,
8/11/2021 16:12:09,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,Muy bueno,
8/11/2021 16:31:14,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Muy Buena,,EFICIENTE,
8/11/2021 17:29:13,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Poco satisfactoria,Muy Buena,,"puse poco satisfactoria por q la parte de sellados web , no esta andando bien , antes podiamos sellar sin problemas ahora cada dos por tres tira error , ahora el error lo tira en el paso 2 cdo pones denominacion escribis el locatario y te dice q no hay nada escrito , error en la denominación . seria bueno que lo arreglen ","arreglar los error que te tira a la hora de sellar por web , desde que actualizaron el formato esta andando mal , por favor arreglen sellos web , cdo llegas al paso 2 y hay q poner la denominación te tira error . por favor arreglarlo. "
8/11/2021 18:30:28,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,,
8/11/2021 18:49:45,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,MUY BUENO.,
8/11/2021 20:06:11,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Muy satisfactoria,Muy Buena,,Me gusto,
8/11/2021 20:12:08,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,Eficiente,Respuestas Uniformes
8/11/2021 20:27:28,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,NO,Poco satisfactoria,Muy Buena,,,
8/11/2021 20:39:47,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,MUY BUENO,
8/11/2021 22:20:58,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,,
8/11/2021 22:29:31,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,Muy bueno ,
9/11/2021 9:32:06,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,,
9/11/2021 9:38:03,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,Excelente ,
9/11/2021 10:19:59,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Buena,,BUENO,
9/11/2021 10:24:02,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,REGULAR,"los tutoriales deben de estar actualizados tal cual esta la página actualmente, sino la gente por mínimo que sea la diferencia del tutorial con la página la gente se pierde."
9/11/2021 10:26:22,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,Muy buena,Seguro encontrarán nuevas facilidades.
9/11/2021 10:36:49,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Poco satisfactoria,Regular,,Regular,
9/11/2021 10:38:56,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Muy Buena,,Muy buena,
9/11/2021 10:47:18,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,BUENO,MEJORAR
9/11/2021 11:28:23,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,NO,Poco satisfactoria,Buena,,MENSAJES CONFUSOS,Simplificar pasos para tramites no previstos como reclamo por pago de una deuda notificada
9/11/2021 11:46:53,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,NO,Satisfactoria,Buena,,bueno,
9/11/2021 11:53:10,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,,
9/11/2021 13:02:57,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Muy satisfactoria,Muy Buena,,EL PERSONAL MUY AMABLE ME ESTA AYUDANDO CON UN TRAMITE ,"SE PODRIA INDICAR EN LA PAG, QUE TE DAN DE ALTA EN ATM MEDIANTE MAIL"
9/11/2021 13:03:05,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Muy satisfactoria,Muy Buena,,Muy bueno,
9/11/2021 14:50:01,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,EXCESIVAMENTE LENTO,"POR FAVOR, QUE LOS TRÁMITES EN LA DELEGACIÓN SUR SEAN REVISADOS CON MENOR DEMORA, YA SEA INICIADOS POR NSIT O SAYGES (DEMORA ACTUAL MAYOR A 20 DIAS, COMPROBABLES POR SISTEMA MESAS WEB)"
9/11/2021 15:19:10,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,,
9/11/2021 15:21:45,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Buena,,MUY BUENO,
9/11/2021 16:05:49,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,SIMPLE,
9/11/2021 16:21:30,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,BUENA,VELOCIDAD EN LA RESPUESTA DE LOS CASOS
9/11/2021 16:22:54,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Regular,,MEJORABLE,QUE LAS RESPUESTAS SEAN MAS AGILES - DE LO CONTRARIO ALIENTA LOS TRAMITES PRESENCIALES DONDE HAY RESPUESTA INMEDIATA
9/11/2021 17:03:42,11,NOVIEMBRE,11-NOVIEMBRE,SI,NO,NO,Poco satisfactoria,Regular,,POCO CLARA,MAS DIDACTICA CON AYUDAS INSTANTANEAS EN EL MENU
9/11/2021 19:13:59,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,excelente,
9/11/2021 19:14:41,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,malo porque  tiene muchas caidas la pagina ,"que re vean el tema de la constancia de inscritpon meses demora en salir una vez dado de alta en afip ni hablemos si pasa de monotributo a a respon,. inscripto"
9/11/2021 19:23:19,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,util,
9/11/2021 20:12:53,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,bueno,"sellos web no funciona bien, generalmente debo recurrir a mis trámites online y cuando debe ser exento, en sellos web no lo es."
10/11/2021 1:21:10,11,NOVIEMBRE,11-NOVIEMBRE,NO,NO,NO,Nada satisfactoria,Regular,,Sin Solución,"Si el sistema no es lo suficientemente claro para el ciudadano, brindar un acompañamiento más humano sería una sugerencia para resolver problemas o al menos mostrar que tienen la intención de solucionarlo, sobre todo cuando ATM está cometiendo el error. A veces es difícil para las personas subsistir y además lidiar con las vueltas del sistema. Con ánimos de mejora, espero que sirva esta respuesta. Saludos cordiales"
10/11/2021 7:43:41,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,NO,Poco satisfactoria,Buena,,,
10/11/2021 9:05:48,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Poco satisfactoria,Buena,,falta mejorar ,"algo que no es facil yo que sello contratos de locacion cuando es un ph no dividido en ph y el departamento o local es de menor superficie de la que figura en el padron de rentas hay que armar un expediente y esperar el sellado, pero me paso un dia que me lo sellaron y no sabia como sacar el boleto (un dia me lo mandaron por mails y despues no) y no tenia a nadie a quien preguntar esa desesperacion de que se venciera el boleto fue muy estresante, tube que molestar a un conocido para que lograra averiuar con la gente de sellado y asi pude sacarlo pero no es algo facil de darce cuenta, con esto quiero decir que no hay para hacer preguntas y sacarte dudas. Tambien para estos casos seria interesante que pudieramos ponerle nosotros la superficie de la propiedad en el caso de ph no dividido en la parte a donde podemos sellar nosotros mismos y asi tenrlo antes, porque es logico que se demora  de la otra forma y algunos inquilinos o propietarios habeces lo necesitan rapido y no es pocible esto, tambien se restaria el trabajo de esta gente que hace este trabajo "
10/11/2021 9:52:10,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,Optimo,
10/11/2021 10:28:52,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,NO,Poco satisfactoria,Regular,,Complicado ineficaz,Debería haber alguien con quién poder chatear para resolver problemas.
10/11/2021 11:37:28,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,Muy buena,
10/11/2021 13:06:43,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Buena,,Muy cómodo,No tengo
10/11/2021 13:32:00,11,NOVIEMBRE,11-NOVIEMBRE,SI,NO,NO,Poco satisfactoria,Regular,,malo,muy engorroso realizar un tramite
10/11/2021 13:58:42,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,MUY BUENO Y AGIL,
10/11/2021 14:46:53,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,Muy bueno ,Falta un poco de celeridad
10/11/2021 15:06:21,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Muy satisfactoria,Buena,,Bueno,Ninguna
10/11/2021 16:12:42,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,bueno,
10/11/2021 16:59:26,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Buena,Que la respuesta a los expedientes electrónicos sean más rápida
10/11/2021 17:27:27,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,NO,Poco satisfactoria,Mala,,"MUY MALO, NO FUNCIONA NUNCA. ES IMPOSIBLE DESCARGAR LOS BOLETOS DE PAGO, NO SE PUEDE PAGAR POR EL CANAL DE PAGOS XNET",MEJORAR URGENTE EL APLICATIVO DE SELLOS WEB
10/11/2021 17:41:18,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,MUY BUENA,
10/11/2021 18:15:20,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Bastante bueno,
10/11/2021 18:49:02,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,muy bueno,
10/11/2021 20:33:28,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,muy bueno,Deberan mejorar el aplicativo Sellos Web
10/11/2021 21:02:05,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,NO,Satisfactoria,Buena,,COMPLETO,MAS ESPECIFICIDAD EN EL TIPO DE TRAMITE
11/11/2021 0:05:07,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Mejor que Afip,Rapida y sencilla
11/11/2021 3:42:02,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,NO,Poco satisfactoria,Muy Buena,,,
11/11/2021 8:24:51,11,NOVIEMBRE,11-NOVIEMBRE,SI,NO,SI,Muy satisfactoria,Muy Buena,,adecuado,"revisar procedimientos, es ilogico limitar la cantidad de planes a 2 cuando lo que se pretende es regularizar y los otros planes están vigentes. "
11/11/2021 9:18:44,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,BUENO,NINGUNA
11/11/2021 9:46:16,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Muy satisfactoria,Buena,,BUENO ACCESIBLE,SIN COMENTARIOS
11/11/2021 10:45:42,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Regular,,Muy mala,Que brinde mejor información y se puedan realizar vep para los importes adeudados
11/11/2021 10:59:57,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,,
11/11/2021 11:09:52,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Limitado,Falta alguna opción para poder compensar saldos a favor y mejorar la emisión de VEPs para el pago de obligaciones.
11/11/2021 11:16:17,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,MUY PRÁCTICO.,
11/11/2021 11:35:42,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,NO,Poco satisfactoria,Buena,,muy complicado,"Deberia ser un sistema mas amigable y de facil de completar, seguir y terminar"
11/11/2021 12:13:45,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Regular,,información escasa,Se cae muy seguido. Debería existir una cuenta tributaria que calcule los intereses al día y permita compensación de saldos.
11/11/2021 12:19:04,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,MEJORABLE,"LA LIQUIDACION DE SELLOS ES COMPLEJA Y CON MUCHOS ERRORES EL APLICATIVO, LO QUE GENERA BLOQUEOS DE CONSTANCIA DE CUMPLIMIENTO FISCAL SIN MOTIVOS"
11/11/2021 12:42:02,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Muy Buena,,"Fundamental el asesoramiento de personal de ATM, ya que al desconocer los servicios uno puede estar desorientado con las funcionalidades",
11/11/2021 12:50:12,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,bueno,
11/11/2021 14:06:14,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,buena,"la generacion de vep no es buena, pues se puede generar varias veces en el  mismo dia, y tarda en aparecer en AFIP."
11/11/2021 14:59:55,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Es accesible ,Ningun
11/11/2021 15:08:22,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Practica,Incorporar mas servivios
11/11/2021 16:03:59,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Regular,,,
11/11/2021 16:54:00,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Buena,,,
11/11/2021 16:54:01,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Muy satisfactoria,Muy Buena,,muy bueno,
11/11/2021 17:37:51,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Regular,,INSUFICIENTE ,MEJOR SISTEMA- POSIBILIDAD DE CONSULTAR DUDAS-
11/11/2021 17:43:26,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,NO,Satisfactoria,Buena,,,
11/11/2021 19:25:01,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Deja dudas ,Brindar la posibilidad de un asistente telefónico. Nadie responde el teléfono del 148 para saber si se está haciendo lo correcto. 
11/11/2021 22:11:30,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,NO,Satisfactoria,Buena,,COMPLICADO,SIMPLIFIQUEN
11/11/2021 22:11:49,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Buena,
12/11/2021 8:53:25,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,NO,Satisfactoria,Buena,,Poco explicativa,Mejorarla
12/11/2021 10:14:29,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,,
12/11/2021 10:20:24,11,NOVIEMBRE,11-NOVIEMBRE,NO,NO,NO,Poco satisfactoria,Buena,,Falta Agilidad,"Simplifiquen los pasos, la forma y sean más efectivos en las respuestas."
12/11/2021 10:32:56,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,,
12/11/2021 10:44:30,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,SIMPLE,
12/11/2021 11:11:51,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Buena,,Muy bueno ,
12/11/2021 11:31:21,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Bueno,
12/11/2021 12:36:39,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Muy Buena,,Muy buena,
12/11/2021 12:37:31,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,Bueno,
12/11/2021 12:41:31,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Buena,,BUENA,
12/11/2021 12:41:57,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,Rapido.,
12/11/2021 13:17:25,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,MUY BUENO,
12/11/2021 13:21:32,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Buena,,"la pagina no funciona las 24hs bien, se cuelga","El problema esta con los operarios, piden información que no existe (comprobante de pago del banco del debito automático de MUM), por lo que hacen lento el tramite online."
12/11/2021 13:38:17,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,EFICIENTE,
12/11/2021 14:01:32,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,Efectivo,
12/11/2021 14:06:41,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Poco satisfactoria,Buena,,Aceptable,
12/11/2021 14:39:54,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,correcta,la página de autogestión de sellos no funciona. La señora de Bolsa de Comercio no da a basto. Mi sugerencia es que vuelva a funcionar el autosellado rápidamente
12/11/2021 16:40:49,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,muy bueno,
12/11/2021 19:15:19,11,NOVIEMBRE,11-NOVIEMBRE,NO,NO,NO,Satisfactoria,Buena,,bueno ,que uno tenga certeza que ha iniciado bien el trámite y que ha sido recibido
12/11/2021 19:44:25,11,NOVIEMBRE,11-NOVIEMBRE,NO,NO,SI,Satisfactoria,Buena,,poco compleja ,me costo mucho registrarme pero luego resulto un poco mas sencillo hacer el tramite 
13/11/2021 11:05:46,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,muy bueno,.
13/11/2021 19:38:04,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,ágil - excelente,La posibilidad de una atención telefónica especifica que permita la consulta del servicio online. 
14/11/2021 21:31:19,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,MUY BUENO,
15/11/2021 8:50:46,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,buen servicio,quizás un poco de celeridad en los trámites solicitados. Solo eso.
15/11/2021 9:15:40,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,muy bueno,
15/11/2021 9:36:58,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Muy Buena,,satisfactoria,
15/11/2021 9:47:37,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,,
15/11/2021 9:55:07,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,NO,Satisfactoria,Buena,,buena,
15/11/2021 10:14:49,11,NOVIEMBRE,11-NOVIEMBRE,NO,NO,NO,Satisfactoria,Buena,,Complejo y rebuscado,Debería ser más claro en las consignas
15/11/2021 10:42:53,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Muy Buena,,MUY BUENO,
15/11/2021 11:35:41,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,bueno,
15/11/2021 11:46:01,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,,
15/11/2021 11:56:11,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Buena,,Muy bueno ,
15/11/2021 11:56:38,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,bueno,tramites mas especificos
15/11/2021 12:01:26,11,NOVIEMBRE,11-NOVIEMBRE,SI,NO,SI,Satisfactoria,Buena,,,
15/11/2021 13:50:00,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,completo y util,
15/11/2021 14:00:45,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Nada satisfactoria,Buena,,Complicado y confuso,
15/11/2021 16:16:14,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Buena,,,
15/11/2021 16:31:06,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,MUY BUENA,AGREGAR TODOS LOS TRÁMITES
15/11/2021 16:56:20,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Buena,,BUENA,
15/11/2021 17:29:11,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,MUY BUENA,
15/11/2021 19:59:12,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,excelente,
15/11/2021 20:34:59,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Buena,,buena,
15/11/2021 21:10:44,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Buena,,regular,"Crucen datos con AFIP, me llegan intimaciones de periodos de IIBB que fueron abonados en TIEMPO Y FORMA a traves del Monotributo Regiman Simplificado (AFIP). "
15/11/2021 22:00:26,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,SI,Satisfactoria,Buena,,Bueno,
16/11/2021 7:43:47,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Regular,,confuso,"No llega a ser 100% claro los requisitos de cada trámite, y demoran en responder"
16/11/2021 8:17:52,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Muy satisfactoria,Muy Buena,,,
16/11/2021 9:31:58,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,Bueno,Complicado llenado de boleto pago Tasa de Justicia
16/11/2021 9:55:06,11,NOVIEMBRE,11-NOVIEMBRE,SI,NO,NO,Nada satisfactoria,Mala,,,
16/11/2021 10:15:08,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Buena,,bueno,
16/11/2021 10:15:14,11,NOVIEMBRE,11-NOVIEMBRE,SI,SI,SI,Satisfactoria,Muy Buena,,bueno claro,
16/11/2021 10:37:06,11,NOVIEMBRE,11-NOVIEMBRE,NO,SI,NO,Satisfactoria,Buena,,Muy distante,Deberìa haber un canal de diàlogo con quienes observan las tareas
